fy,reference_file,sheet,row,cc,fx_rate,account,kind,scope,description,monthly_values,monthly_formulas,source_candidate_status,selection_l1_delta_vnd
FY2027,reference_outputs\secondary\FY2027\52.KDTVN 機器製造３課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),48,1412000081,26273,5005036246,depreciation,fixed_assets,(Tháng n)  FIX ASSETS ( Mr Hajimoto),"{""202604"": 470076516.0, ""202605"": 261311258.0, ""202606"": 261311258.0, ""202607"": 163076511.0, ""202608"": 179575955.0, ""202609"": 1717702467.0, ""202610"": 896014392.0, ""202611"": 608298769.0, ""202612"": 320583146.0, ""202701"": 551890638.0, ""202702"": 884112723.0, ""202703"": 650755937.0}","{""202604"": ""470076516"", ""202605"": ""261311258"", ""202606"": ""261311258"", ""202607"": ""163076511"", ""202608"": ""179575955"", ""202609"": ""1717702467"", ""202610"": ""896014392"", ""202611"": ""608298769"", ""202612"": ""320583146"", ""202701"": ""551890638"", ""202702"": ""884112723"", ""202703"": ""650755937""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,1331
FY2027,reference_outputs\secondary\FY2027\52.KDTVN 機器製造３課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),49,1412000081,26273,5005036246,depreciation,fixed_assets,(Tháng n-1) FIX ASSETS ( Mr Hajimoto),"{""202604"": 1488306336.0, ""202605"": 1958382852.0, ""202606"": 2219694110.0, ""202607"": 2481005368.0, ""202608"": 2644081879.0, ""202609"": 2823657834.0, ""202610"": 4541360301.0, ""202611"": 5437374693.0, ""202612"": 6045673462.0, ""202701"": 6366256608.0, ""202702"": 6918147246.0, ""202703"": 7802259969.0}","{""202604"": ""=+ROUND(56647.75*26273,0)"", ""202605"": ""=+F48+F49"", ""202606"": ""=+G48+G49"", ""202607"": ""=+H48+H49"", ""202608"": ""=+I48+I49"", ""202609"": ""=+J48+J49"", ""202610"": ""=+K48+K49"", ""202611"": ""=+L48+L49"", ""202612"": ""=+M48+M49"", ""202701"": ""=+N48+N49"", ""202702"": ""=+O48+O49"", ""202703"": ""=+P48+P49""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,1331
FY2027,reference_outputs\secondary\FY2027\52.KDTVN 機器製造３課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),50,1412000081,26273,5005036246,depreciation,fixed_assets,(Tháng n-2) 金型償却費 ,"{""202604"": 833256602.0, ""202605"": 584386661.0, ""202606"": 553735265.0, ""202607"": 449979247.0, ""202608"": 366901657.0, ""202609"": 274728616.0, ""202610"": 153467687.0, ""202611"": 126099891.0, ""202612"": 126099891.0, ""202701"": 126099628.0, ""202702"": 120688704.0, ""202703"": 109686885.0}","{""202604"": ""833256602"", ""202605"": ""584386661"", ""202606"": ""553735265"", ""202607"": ""449979247"", ""202608"": ""366901657"", ""202609"": ""274728616"", ""202610"": ""153467687"", ""202611"": ""126099891"", ""202612"": ""126099891"", ""202701"": ""126099628"", ""202702"": ""120688704"", ""202703"": ""109686885""}",SELECTED_SOURCE_DERIVED_CANDIDATE,1331
FY2027,reference_outputs\secondary\FY2027\52.KDTVN 機器製造３課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),52,1412000081,26273,9114120007,interest,fixed_assets,機械装置金利,"{""202604"": 50145173.0, ""202605"": 39918408.0, ""202606"": 39918408.0, ""202607"": 39918408.0, ""202608"": 39918408.0, ""202609"": 39918408.0, ""202610"": 39918408.0, ""202611"": 39918408.0, ""202612"": 39918408.0, ""202701"": 39918408.0, ""202702"": 39918408.0, ""202703"": 39918408.0}","{""202604"": ""50145173"", ""202605"": ""39918408"", ""202606"": ""39918408"", ""202607"": ""39918408"", ""202608"": ""39918408"", ""202609"": ""39918408"", ""202610"": ""39918408"", ""202611"": ""39918408"", ""202612"": ""39918408"", ""202701"": ""39918408"", ""202702"": ""39918408"", ""202703"": ""39918408""}",SELECTED_SOURCE_DERIVED_CANDIDATE,27
FY2027,reference_outputs\secondary\FY2027\52.KDTVN 機器製造３課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),53,1412000081,26273,9114120007,interest,fixed_assets,減価償却費（製）　車輌運搬具Mua xe nâng điện NLP (sơn),"{""202604"": 83548.0, ""202605"": 59902.0, ""202606"": 59902.0, ""202607"": 59902.0, ""202608"": 59902.0, ""202609"": 59902.0, ""202610"": 59902.0, ""202611"": 59902.0, ""202612"": 59902.0, ""202701"": 59902.0, ""202702"": 59902.0, ""202703"": 59902.0}","{""202604"": ""83548"", ""202605"": ""59902"", ""202606"": ""59902"", ""202607"": ""59902"", ""202608"": ""59902"", ""202609"": ""59902"", ""202610"": ""59902"", ""202611"": ""59902"", ""202612"": ""59902"", ""202701"": ""59902"", ""202702"": ""59902"", ""202703"": ""59902""}",SELECTED_SOURCE_DERIVED_CANDIDATE,27
FY2027,reference_outputs\secondary\FY2027\52.KDTVN 機器製造３課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),54,1412000081,26273,9114120007,interest,fixed_assets,金型金利 (N-2),"{""202604"": 41473770.0, ""202605"": 11789746.0, ""202606"": 11605835.0, ""202607"": 10671830.0, ""202608"": 9674770.0, ""202609"": 8292022.0, ""202610"": 6108735.0, ""202611"": 5533882.0, ""202612"": 5533882.0, ""202701"": 5533882.0, ""202702"": 5371515.0, ""202703"": 5008422.0}","{""202604"": ""41473770"", ""202605"": ""11789746"", ""202606"": ""11605835"", ""202607"": ""10671830"", ""202608"": ""9674770"", ""202609"": ""8292022"", ""202610"": ""6108735"", ""202611"": ""5533882"", ""202612"": ""5533882"", ""202701"": ""5533882"", ""202702"": ""5371515"", ""202703"": ""5008422""}",SELECTED_SOURCE_DERIVED_CANDIDATE,27
FY2027,reference_outputs\secondary\FY2027\52.KDTVN 機器製造３課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),55,1412000081,26273,9114120007,interest,fixed_assets,工具器具備品 金利,"{""202604"": 51294617.0, ""202605"": 32605844.0, ""202606"": 32554874.0, ""202607"": 32554874.0, ""202608"": 32554874.0, ""202609"": 32339698.0, ""202610"": 31838672.0, ""202611"": 30377368.0, ""202612"": 30141437.0, ""202701"": 29957263.0, ""202702"": 29637520.0, ""202703"": 29637520.0}","{""202604"": ""51294617"", ""202605"": ""32605844"", ""202606"": ""32554874"", ""202607"": ""32554874"", ""202608"": ""32554874"", ""202609"": ""32339698"", ""202610"": ""31838672"", ""202611"": ""30377368"", ""202612"": ""30141437"", ""202701"": ""29957263"", ""202702"": ""29637520"", ""202703"": ""29637520""}",SELECTED_SOURCE_DERIVED_CANDIDATE,27
FY2027,reference_outputs\secondary\FY2027\52.KDTVN 機器製造３課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),56,1412000081,26273,9114120007,interest,fixed_assets,その他金利,"{""202604"": 0.0, ""202605"": 0.0, ""202606"": 0.0, ""202607"": 0.0, ""202608"": 0.0, ""202609"": 0.0, ""202610"": 0.0, ""202611"": 0.0, ""202612"": 0.0, ""202701"": 0.0, ""202702"": 0.0, ""202703"": 0.0}","{""202604"": ""0"", ""202605"": ""0"", ""202606"": ""0"", ""202607"": ""0"", ""202608"": ""0"", ""202609"": ""0"", ""202610"": ""0"", ""202611"": ""0"", ""202612"": ""0"", ""202701"": ""0"", ""202702"": ""0"", ""202703"": ""0""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,27
FY2027,reference_outputs\secondary\FY2027\52.KDTVN 機器製造３課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),57,1412000081,26273,9114120007,interest,fixed_assets,(Tháng n-1)金型金利　Mr Hajimoto ,"{""202604"": 107158056.0, ""202605"": 141003565.0, ""202606"": 159817976.0, ""202607"": 178632386.0, ""202608"": 190373895.0, ""202609"": 203303364.0, ""202610"": 326977942.0, ""202611"": 391490978.0, ""202612"": 435288489.0, ""202701"": 458370476.0, ""202702"": 498106602.0, ""202703"": 561762718.0}","{""202604"": ""=+ROUND(F49*0.003*24,0)"", ""202605"": ""=+ROUND(G49*0.003*24,0)"", ""202606"": ""=+ROUND(H49*0.003*24,0)"", ""202607"": ""=+ROUND(I49*0.003*24,0)"", ""202608"": ""=+ROUND(J49*0.003*24,0)"", ""202609"": ""=+ROUND(K49*0.003*24,0)"", ""202610"": ""=+ROUND(L49*0.003*24,0)"", ""202611"": ""=+ROUND(M49*0.003*24,0)"", ""202612"": ""=+ROUND(N49*0.003*24,0)"", ""202701"": ""=+ROUND(O49*0.003*24,0)"", ""202702"": ""=+ROUND(P49*0.003*24,0)"", ""202703"": ""=+ROUND(Q49*0.003*24,0)""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,27
FY2027,reference_outputs\secondary\FY2027\52.KDTVN 機器製造３課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),58,1412000081,26273,9114120007,interest,fixed_assets,Iris生産用設備（新規追加）Nakagawa,"{""202604"": null, ""202605"": null, ""202606"": null, ""202607"": null, ""202608"": null, ""202609"": null, ""202610"": null, ""202611"": null, ""202612"": null, ""202701"": null, ""202702"": null, ""202703"": null}","{""202604"": """", ""202605"": """", ""202606"": """", ""202607"": """", ""202608"": """", ""202609"": """", ""202610"": """", ""202611"": """", ""202612"": """", ""202701"": """", ""202702"": """", ""202703"": """"}",NO_MONTHLY_VALUE,
FY2027,reference_outputs\secondary\FY2027\52.KDTVN 機器製造３課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),59,1412000081,26273,9114120007,interest,fixed_assets,"Mua 8 máy T8+ 5 máy T9 (3 máy tscđ, 2 máy CIP)","{""202604"": null, ""202605"": null, ""202606"": null, ""202607"": null, ""202608"": null, ""202609"": null, ""202610"": null, ""202611"": null, ""202612"": null, ""202701"": null, ""202702"": null, ""202703"": null}","{""202604"": """", ""202605"": """", ""202606"": """", ""202607"": """", ""202608"": """", ""202609"": """", ""202610"": """", ""202611"": """", ""202612"": """", ""202701"": """", ""202702"": """", ""202703"": """"}",NO_MONTHLY_VALUE,
FY2027,reference_outputs\secondary\FY2027\52.KDTVN 機器製造３課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),135,1412000081,26273,9114120007,interest,facility,固定資産金利 建物,"{""202604"": 809053652.0, ""202605"": 759285496.0, ""202606"": 752741680.0, ""202607"": 757281655.0, ""202608"": 760826671.0, ""202609"": 759038793.0, ""202610"": 755690036.0, ""202611"": 757151078.0, ""202612"": 759664090.0, ""202701"": 761115674.0, ""202702"": 762955309.0, ""202703"": 759812270.0}","{""202604"": ""809053652"", ""202605"": ""759285496"", ""202606"": ""752741680"", ""202607"": ""757281655"", ""202608"": ""760826671"", ""202609"": ""759038793"", ""202610"": ""755690036"", ""202611"": ""757151078"", ""202612"": ""759664090"", ""202701"": ""761115674"", ""202702"": ""762955309"", ""202703"": ""759812270""}",FACILITY_EXCLUDED,
FY2027,reference_outputs\secondary\FY2027\52.KDTVN 機器製造３課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),136,1412000081,26273,9114120007,interest,facility,固定資産金利 土地,"{""202604"": 102579776.0, ""202605"": 98940965.0, ""202606"": 98088144.0, ""202607"": 98679812.0, ""202608"": 99141691.0, ""202609"": 98908649.0, ""202610"": 98472255.0, ""202611"": 98662734.0, ""202612"": 98990096.0, ""202701"": 99179261.0, ""202702"": 99419134.0, ""202703"": 99009538.0}","{""202604"": ""102579776"", ""202605"": ""98940965"", ""202606"": ""98088144"", ""202607"": ""98679812"", ""202608"": ""99141691"", ""202609"": ""98908649"", ""202610"": ""98472255"", ""202611"": ""98662734"", ""202612"": ""98990096"", ""202701"": ""99179261"", ""202702"": ""99419134"", ""202703"": ""99009538""}",FACILITY_EXCLUDED,
FY2027,reference_outputs\secondary\FY2027\53.KDTVN MD3課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),41,1412000083,26273,9114120007,interest,facility,固定資産金利　建物,"{""202604"": 3005630.0, ""202605"": 3005630.0, ""202606"": 3005630.0, ""202607"": 3005630.0, ""202608"": 3005630.0, ""202609"": 3005630.0, ""202610"": 3005630.0, ""202611"": 3005630.0, ""202612"": 3005630.0, ""202701"": 3005630.0, ""202702"": 3005630.0, ""202703"": 3005630.0}","{""202604"": ""3005630"", ""202605"": ""3005630"", ""202606"": ""3005630"", ""202607"": ""3005630"", ""202608"": ""3005630"", ""202609"": ""3005630"", ""202610"": ""3005630"", ""202611"": ""3005630"", ""202612"": ""3005630"", ""202701"": ""3005630"", ""202702"": ""3005630"", ""202703"": ""3005630""}",FACILITY_EXCLUDED,
FY2027,reference_outputs\secondary\FY2027\53.KDTVN MD3課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),42,1412000083,26273,9114120007,interest,facility,固定資産金利　土地使用権,"{""202604"": 381014.0, ""202605"": 381014.0, ""202606"": 381014.0, ""202607"": 381014.0, ""202608"": 381014.0, ""202609"": 381014.0, ""202610"": 381014.0, ""202611"": 381014.0, ""202612"": 381014.0, ""202701"": 381014.0, ""202702"": 381014.0, ""202703"": 381014.0}","{""202604"": ""381014"", ""202605"": ""381014"", ""202606"": ""381014"", ""202607"": ""381014"", ""202608"": ""381014"", ""202609"": ""381014"", ""202610"": ""381014"", ""202611"": ""381014"", ""202612"": ""381014"", ""202701"": ""381014"", ""202702"": ""381014"", ""202703"": ""381014""}",FACILITY_EXCLUDED,
FY2027,reference_outputs\secondary\FY2027\53.KDTVN MD3課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),230,1412000083,26273,5006016244,depreciation,fixed_assets,濃度計FD-5 FD-5 KONICA MINOLTA  7/2023 ~7/2026,"{""202604"": 3042230.0, ""202605"": 3042230.0, ""202606"": 3042230.0, ""202607"": 109939.0, ""202608"": 0.0, ""202609"": 0.0, ""202610"": 0.0, ""202611"": 0.0, ""202612"": 0.0, ""202701"": 0.0, ""202702"": 0.0, ""202703"": 0.0}","{""202604"": ""3042230"", ""202605"": ""3042230"", ""202606"": ""3042230"", ""202607"": ""109939"", ""202608"": ""0"", ""202609"": ""0"", ""202610"": ""0"", ""202611"": ""0"", ""202612"": ""0"", ""202701"": ""0"", ""202702"": ""0"", ""202703"": ""0""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,44941178
FY2027,reference_outputs\secondary\FY2027\53.KDTVN MD3課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),231,1412000083,26273,5006016244,depreciation,fixed_assets,高圧テスター149-10A High Voltage Digital Voltmete 149-10A 7/2023~7/2026,"{""202604"": 1386548.0, ""202605"": 1386548.0, ""202606"": 1386548.0, ""202607"": 50018.0, ""202608"": 0.0, ""202609"": 0.0, ""202610"": 0.0, ""202611"": 0.0, ""202612"": 0.0, ""202701"": 0.0, ""202702"": 0.0, ""202703"": 0.0}","{""202604"": ""1386548"", ""202605"": ""1386548"", ""202606"": ""1386548"", ""202607"": ""50018"", ""202608"": ""0"", ""202609"": ""0"", ""202610"": ""0"", ""202611"": ""0"", ""202612"": ""0"", ""202701"": ""0"", ""202702"": ""0"", ""202703"": ""0""}",SELECTED_SOURCE_DERIVED_CANDIDATE,44941178
FY2027,reference_outputs\secondary\FY2027\53.KDTVN MD3課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),232,1412000083,26273,5006016244,depreciation,fixed_assets,サーモビューアー Camera nhiet Avio InfReC R450 Series 6/2023~6/2026,"{""202604"": 9785814.0, ""202605"": 9785814.0, ""202606"": 352413.0, ""202607"": 0.0, ""202608"": 0.0, ""202609"": 0.0, ""202610"": 0.0, ""202611"": 0.0, ""202612"": 0.0, ""202701"": 0.0, ""202702"": 0.0, ""202703"": 0.0}","{""202604"": ""9785814"", ""202605"": ""9785814"", ""202606"": ""352413"", ""202607"": ""0"", ""202608"": ""0"", ""202609"": ""0"", ""202610"": ""0"", ""202611"": ""0"", ""202612"": ""0"", ""202701"": ""0"", ""202702"": ""0"", ""202703"": ""0""}",SELECTED_SOURCE_DERIVED_CANDIDATE,44941178
FY2027,reference_outputs\secondary\FY2027\53.KDTVN MD3課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),233,1412000083,26273,5006016244,depreciation,fixed_assets,安定化電源 ES2000S 2kVA PROGRAMMABLE AC/DC PWSOURCE 9/2023~9/2026,"{""202604"": 6741299.0, ""202605"": 6741299.0, ""202606"": 6741299.0, ""202607"": 6741299.0, ""202608"": 6741299.0, ""202609"": 243236.0, ""202610"": 0.0, ""202611"": 0.0, ""202612"": 0.0, ""202701"": 0.0, ""202702"": 0.0, ""202703"": 0.0}","{""202604"": ""6741299"", ""202605"": ""6741299"", ""202606"": ""6741299"", ""202607"": ""6741299"", ""202608"": ""6741299"", ""202609"": ""243236"", ""202610"": ""0"", ""202611"": ""0"", ""202612"": ""0"", ""202701"": ""0"", ""202702"": ""0"", ""202703"": ""0""}",SELECTED_SOURCE_DERIVED_CANDIDATE,44941178
FY2027,reference_outputs\secondary\FY2027\53.KDTVN MD3課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),234,1412000083,26273,5006016244,depreciation,fixed_assets,サーモビューアー Camera nhiet Avio InfReC Camera R450Pro 11/2023~11/2026,"{""202604"": 11420930.0, ""202605"": 11420930.0, ""202606"": 11420930.0, ""202607"": 11420930.0, ""202608"": 11420930.0, ""202609"": 11420930.0, ""202610"": 11420930.0, ""202611"": 411572.0, ""202612"": 0.0, ""202701"": 0.0, ""202702"": 0.0, ""202703"": 0.0}","{""202604"": ""11420930"", ""202605"": ""11420930"", ""202606"": ""11420930"", ""202607"": ""11420930"", ""202608"": ""11420930"", ""202609"": ""11420930"", ""202610"": ""11420930"", ""202611"": ""411572"", ""202612"": ""0"", ""202701"": ""0"", ""202702"": ""0"", ""202703"": ""0""}",SELECTED_SOURCE_DERIVED_CANDIDATE,44941178
FY2027,reference_outputs\secondary\FY2027\53.KDTVN MD3課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),235,1412000083,26273,5006016244,depreciation,fixed_assets,電動ドライバートルク計測器 HP-100 Torque Meter: HP-100 9/2024～9/2027,"{""202604"": 971168.0, ""202605"": 971168.0, ""202606"": 971168.0, ""202607"": 971168.0, ""202608"": 971168.0, ""202609"": 971168.0, ""202610"": 971168.0, ""202611"": 971168.0, ""202612"": 971168.0, ""202701"": 971168.0, ""202702"": 971168.0, ""202703"": 971168.0}","{""202604"": ""971168"", ""202605"": ""971168"", ""202606"": ""971168"", ""202607"": ""971168"", ""202608"": ""971168"", ""202609"": ""971168"", ""202610"": ""971168"", ""202611"": ""971168"", ""202612"": ""971168"", ""202701"": ""971168"", ""202702"": ""971168"", ""202703"": ""971168""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,44941178
FY2027,reference_outputs\secondary\FY2027\53.KDTVN MD3課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),236,1412000083,26273,5006016244,depreciation,fixed_assets,電動ドライバートルク計測器 HDP-50 Torque Meter: HDP-50 9/2024～9/2027,"{""202604"": 971168.0, ""202605"": 971168.0, ""202606"": 971168.0, ""202607"": 971168.0, ""202608"": 971168.0, ""202609"": 971168.0, ""202610"": 971168.0, ""202611"": 971168.0, ""202612"": 971168.0, ""202701"": 971168.0, ""202702"": 971168.0, ""202703"": 971168.0}","{""202604"": ""971168"", ""202605"": ""971168"", ""202606"": ""971168"", ""202607"": ""971168"", ""202608"": ""971168"", ""202609"": ""971168"", ""202610"": ""971168"", ""202611"": ""971168"", ""202612"": ""971168"", ""202701"": ""971168"", ""202702"": ""971168"", ""202703"": ""971168""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,44941178
FY2027,reference_outputs\secondary\FY2027\53.KDTVN MD3課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),237,1412000083,26273,5006016244,depreciation,fixed_assets,AS-25A CHILLER SYSTEM AS-25A 12/2024 ～2029/11,"{""202604"": 10189769.0, ""202605"": 10189769.0, ""202606"": 10189769.0, ""202607"": 10189769.0, ""202608"": 10189769.0, ""202609"": 10189769.0, ""202610"": 10189769.0, ""202611"": 10189769.0, ""202612"": 10189769.0, ""202701"": 10189769.0, ""202702"": 10189769.0, ""202703"": 10189769.0}","{""202604"": ""10189769"", ""202605"": ""10189769"", ""202606"": ""10189769"", ""202607"": ""10189769"", ""202608"": ""10189769"", ""202609"": ""10189769"", ""202610"": ""10189769"", ""202611"": ""10189769"", ""202612"": ""10189769"", ""202701"": ""10189769"", ""202702"": ""10189769"", ""202703"": ""10189769""}",SELECTED_SOURCE_DERIVED_CANDIDATE,44941178
FY2027,reference_outputs\secondary\FY2027\53.KDTVN MD3課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),238,1412000083,26273,5006016244,depreciation,fixed_assets,集塵装置 PIF-60D(F)VACUUM CLEANER PIF - 60D(F) 12/2024～11/2029,"{""202604"": 9309751.0, ""202605"": 9309751.0, ""202606"": 9309751.0, ""202607"": 9309751.0, ""202608"": 9309751.0, ""202609"": 9309751.0, ""202610"": 9309751.0, ""202611"": 9309751.0, ""202612"": 9309751.0, ""202701"": 9309751.0, ""202702"": 9309751.0, ""202703"": 9309751.0}","{""202604"": ""9309751"", ""202605"": ""9309751"", ""202606"": ""9309751"", ""202607"": ""9309751"", ""202608"": ""9309751"", ""202609"": ""9309751"", ""202610"": ""9309751"", ""202611"": ""9309751"", ""202612"": ""9309751"", ""202701"": ""9309751"", ""202702"": ""9309751"", ""202703"": ""9309751""}",SELECTED_SOURCE_DERIVED_CANDIDATE,44941178
FY2027,reference_outputs\secondary\FY2027\53.KDTVN MD3課_MP FY2027_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),239,1412000083,26273,5006016244,depreciation,fixed_assets,マイクロスコープ Digital Optical Microscope VHX-X1F 2/2025～1/2030,"{""202604"": 24228661.0, ""202605"": 24228661.0, ""202606"": 24228661.0, ""202607"": 24228661.0, ""202608"": 24228661.0, ""202609"": 24228661.0, ""202610"": 24228661.0, ""202611"": 24228661.0, ""202612"": 24228661.0, ""202701"": 24228661.0, ""202702"": 24228661.0, ""202703"": 24228661.0}","{""202604"": ""24228661"", ""202605"": ""24228661"", ""202606"": ""24228661"", ""202607"": ""24228661"", ""202608"": ""24228661"", ""202609"": ""24228661"", ""202610"": ""24228661"", ""202611"": ""24228661"", ""202612"": ""24228661"", ""202701"": ""24228661"", ""202702"": ""24228661"", ""202703"": ""24228661""}",SELECTED_SOURCE_DERIVED_CANDIDATE,44941178
